case,solver,keff,std,keff_2sigma,status,execution_time,boundary_type,cols,enrichment,environment_material,fill_fraction,fissile_density,fissile_material,gap_xy_cm,gap_z_cm,h_to_u_ratio,height_cm,layers,radius_cm,reflector_thickness_cm,rows,void_material,wall_material,wall_thickness_cm
case_1,openmc,1.38584,0.00061,1.38706,CRITICAL,24.9,reflective,4,21,humid_air,1.0,5.09,uo2f2,12.7,7.62,0,100.0,5,12.7,6.35,3,humid_air,steel,0.3175
